date,bm20_level,bm20_chg_pct,sentiment_value,sentiment_label,kimchi_pct,usdkrw,k_share_percent,btc_funding_bin,eth_funding_bin,btc_funding_byb,eth_funding_byb,btc_dominance
2024-08-12,474.439,3.3913,25.0,Extreme Fear,,,,,,,,
2024-08-13,478.6448,0.8865,31.0,Fear,,,,,,,,
2024-08-14,471.0955,-1.5772,30.0,Fear,,,,,,,,
2024-08-15,460.1308,-2.3275,29.0,Fear,,,,,,,,
2024-08-16,464.8264,1.0205,27.0,Fear,,,,,,,,
2024-08-17,469.5035,1.0062,25.0,Extreme Fear,,,,,,,,
2024-08-18,466.2673,-0.6893,31.0,Fear,,,,,,,,
2024-08-19,475.7972,2.0439,28.0,Fear,,,,,,,,
2024-08-20,475.7842,-0.0027,30.0,Fear,,,,,,,,
2024-08-21,489.2646,2.8333,26.0,Fear,,,,,,,,
2024-08-22,489.7467,0.0985,39.0,Fear,,,,,,,,
2024-08-23,514.8321,5.1221,34.0,Fear,,,,,,,,
2024-08-24,517.5747,0.5327,56.0,Greed,,,,,,,,
2024-08-25,513.5411,-0.7793,54.0,Neutral,,,,,,,,
2024-08-26,499.7112,-2.693,55.0,Greed,,,,,,,,
2024-08-27,474.6727,-5.0106,48.0,Neutral,,,,,,,,
2024-08-28,474.0022,-0.1413,30.0,Fear,,,,,,,,
2024-08-29,472.9066,-0.2311,29.0,Fear,,,,,,,,
2024-08-30,473.1526,0.052,34.0,Fear,,,,,,,,
2024-08-31,470.4843,-0.5639,29.0,Fear,,,,,,,,
2024-09-01,455.4414,-3.1973,26.0,Fear,,,,,,,,
2024-09-02,470.4826,3.3026,26.0,Fear,,,,,,,,
2024-09-03,454.1002,-3.482,26.0,Fear,,,,,,,,
2024-09-04,457.9796,0.8543,27.0,Fear,,,,,,,,
2024-09-05,446.8183,-2.4371,29.0,Fear,,,,,,,,
2024-09-06,430.439,-3.6658,22.0,Extreme Fear,,,,,,,,
2024-09-07,435.8898,1.2663,23.0,Extreme Fear,,,,,,,,
2024-09-08,442.3626,1.485,29.0,Fear,,,,,,,,
2024-09-09,457.373,3.3932,26.0,Fear,,,,,,,,
2024-09-10,462.3213,1.0819,33.0,Fear,,,,,,,,
2024-09-11,458.1998,-0.8915,37.0,Fear,,,,,,,,
2024-09-12,466.3327,1.775,31.0,Fear,,,,,,,,
2024-09-13,479.5247,2.8289,32.0,Fear,,,,,,,,
2024-09-14,476.981,-0.5305,50.0,Neutral,,,,,,,,
2024-09-15,465.1687,-2.4765,51.0,Neutral,,,,,,,,
2024-09-16,458.3831,-1.4587,39.0,Fear,,,,,,,,
2024-09-17,468.0469,2.1082,33.0,Fear,,,,,,,,
2024-09-18,477.1507,1.9451,45.0,Fear,,,,,,,,
2024-09-19,488.8694,2.456,49.0,Neutral,,,,,,,,
2024-09-20,495.3847,1.3327,54.0,Neutral,,,,,,,,
2024-09-21,503.5822,1.6548,54.0,Neutral,,,,,,,,
2024-09-22,499.7825,-0.7545,52.0,Neutral,,,,,,,,
2024-09-23,504.491,0.9421,50.0,Neutral,,,,,,,,
2024-09-24,512.5666,1.6007,54.0,Neutral,,,,,,,,
2024-09-25,503.4377,-1.781,59.0,Greed,,,,,,,,
2024-09-26,520.5406,3.3972,50.0,Neutral,,,,,,,,
2024-09-27,528.896,1.6051,61.0,Greed,,,,,,,,
2024-09-28,527.9882,-0.1716,64.0,Greed,,,,,,,,
2024-09-29,525.8341,-0.408,63.0,Greed,,,,,,,,
2024-09-30,507.4073,-3.5043,61.0,Greed,,,,,,,,
2024-10-01,484.5491,-4.5049,50.0,Neutral,,,,,,,,
2024-10-02,476.2936,-1.7037,42.0,Fear,,,,,,,,
2024-10-03,473.9699,-0.4879,37.0,Fear,,,,,,,,
2024-10-04,485.9562,2.5289,41.0,Fear,,,,,,,,
2024-10-05,485.2579,-0.1437,49.0,Neutral,,,,,,,,
2024-10-06,492.1676,1.4239,50.0,Neutral,,,,,,,,
2024-10-07,488.3822,-0.7691,50.0,Neutral,,,,,,,,
2024-10-08,488.8912,0.1042,49.0,Neutral,,,,,,,,
2024-10-09,478.8323,-2.0575,49.0,Neutral,,,,,,,,
2024-10-10,479.6664,0.1742,39.0,Fear,,,,,,,,
2024-10-11,493.0666,2.7936,32.0,Fear,,,,,,,,
2024-10-12,499.6157,1.3282,49.0,Neutral,,,,,,,,
2024-10-13,496.6646,-0.5907,50.0,Neutral,,,,,,,,
2024-10-14,518.793,4.4554,48.0,Neutral,,,,,,,,
2024-10-15,518.2219,-0.1101,65.0,Greed,,,,,,,,
2024-10-16,520.6805,0.4744,73.0,Greed,,,,,,,,
2024-10-17,516.6336,-0.7772,71.0,Greed,,,,,,,,
2024-10-18,525.2171,1.6614,73.0,Greed,,,,,,,,
2024-10-19,526.4628,0.2372,72.0,Greed,,,,,,,,
2024-10-20,536.3662,1.8811,73.0,Greed,,,,,,,,
2024-10-21,524.6794,-2.1789,72.0,Greed,,,,,,,,
2024-10-22,521.5123,-0.6036,70.0,Greed,,,,,,,,
2024-10-23,511.2939,-1.9594,71.0,Greed,,,,,,,,
2024-10-24,519.6085,1.6262,69.0,Greed,,,,,,,,
2024-10-25,499.4635,-3.877,72.0,Greed,,,,,,,,
2024-10-26,505.5915,1.2269,,,,,,,,,,
2024-10-27,511.548,1.1781,74.0,Greed,,,,,,,,
2024-10-28,522.9317,2.2253,72.0,Greed,,,,,,,,
2024-10-29,540.172,3.2969,72.0,Greed,,,,,,,,
2024-10-30,537.6623,-0.4646,77.0,Extreme Greed,,,,,,,,
2024-10-31,518.4761,-3.5684,77.0,Extreme Greed,,,,,,,,
2024-11-01,516.3465,-0.4107,75.0,Greed,,,,,,,,
2024-11-02,512.0945,-0.8235,72.0,Greed,,,,,,,,
2024-11-03,504.4547,-1.4919,74.0,Greed,,,,,,,,
2024-11-04,496.2546,-1.6255,70.0,Greed,,,,,,,,
2024-11-05,508.8538,2.5389,70.0,Greed,,,,,,,,
2024-11-06,555.5745,9.1816,70.0,Greed,,,,,,,,
2024-11-07,566.4421,1.9561,77.0,Extreme Greed,,,,,,,,
2024-11-08,575.864,1.6633,75.0,Greed,,,,,,,,
2024-11-09,595.3324,3.3807,75.0,Greed,,,,,,,,
2024-11-10,626.3772,5.2147,78.0,Extreme Greed,,,,,,,,
2024-11-11,670.8769,7.1043,76.0,Extreme Greed,,,,,,,,
2024-11-12,664.2473,-0.9882,80.0,Extreme Greed,,,,,,,,
2024-11-13,662.4799,-0.2661,84.0,Extreme Greed,,,,,,,,
2024-11-14,648.3429,-2.134,88.0,Extreme Greed,,,,,,,,
2024-11-15,678.6599,4.6761,80.0,Extreme Greed,,,,,,,,
2024-11-16,702.2164,3.471,86.0,Extreme Greed,,,,,,,,
2024-11-17,690.8733,-1.6153,90.0,Extreme Greed,,,,,,,,
2024-11-18,717.6548,3.8765,83.0,Extreme Greed,,,,,,,,
2024-11-19,713.9896,-0.5107,90.0,Extreme Greed,,,,,,,,
2024-11-20,709.942,-0.5669,83.0,Extreme Greed,,,,,,,,
2024-11-21,749.9865,5.6405,82.0,Extreme Greed,,,,,,,,
2024-11-22,774.3661,3.2507,94.0,Extreme Greed,,,,,,,,
2024-11-23,790.7188,2.1118,93.0,Extreme Greed,,,,,,,,
2024-11-24,788.0337,-0.3396,80.0,Extreme Greed,,,,,,,,
2024-11-25,764.3832,-3.0012,82.0,Extreme Greed,,,,,,,,
2024-11-26,757.0679,-0.957,79.0,Extreme Greed,,,,,,,,
2024-11-27,800.0804,5.6815,75.0,Greed,,,,,,,,
2024-11-28,796.6818,-0.4248,77.0,Extreme Greed,,,,,,,,
2024-11-29,819.1729,2.8231,78.0,Extreme Greed,,,,,,,,
2024-11-30,826.3031,0.8704,84.0,Extreme Greed,,,,,,,,
2024-12-01,851.1199,3.0034,81.0,Extreme Greed,,,,,,,,
2024-12-02,873.8678,2.6727,80.0,Extreme Greed,,,,,,,,
2024-12-03,899.1361,2.8915,76.0,Extreme Greed,,,,,,,,
2024-12-04,915.4383,1.8131,78.0,Extreme Greed,,,,,,,,
2024-12-05,904.6194,-1.1818,84.0,Extreme Greed,,,,,,,,
2024-12-06,942.3684,4.1729,72.0,Greed,,,,,,,,
2024-12-07,944.6531,0.2424,75.0,Greed,,,,,,,,
2024-12-08,950.4734,0.6161,79.0,Extreme Greed,,,,,,,,
2024-12-09,871.8906,-8.2678,78.0,Extreme Greed,,,,,,,,
2024-12-10,864.5835,-0.8381,78.0,Extreme Greed,,,,,,,,
2024-12-11,910.671,5.3306,74.0,Greed,,,,,,,,
2024-12-12,917.2847,0.7262,83.0,Extreme Greed,,,,,,,,
2024-12-13,928.0164,1.1699,76.0,Extreme Greed,,,,,,,,
2024-12-14,912.7256,-1.6477,83.0,Extreme Greed,,,,,,,,
2024-12-15,933.6515,2.2927,80.0,Extreme Greed,,,,,,,,
2024-12-16,933.0372,-0.0658,83.0,Extreme Greed,,,,,,,,
2024-12-17,925.7187,-0.7844,87.0,Extreme Greed,,,,,,,,
2024-12-18,864.7723,-6.5837,81.0,Extreme Greed,,,,,,,,
2024-12-19,824.9085,-4.6097,75.0,Greed,,,,,,,,
2024-12-20,837.9612,1.5823,74.0,Greed,,,,,,,,
2024-12-21,820.304,-2.1072,73.0,Greed,,,,,,,,
2024-12-22,808.1661,-1.4797,73.0,Greed,,,,,,,,
2024-12-23,833.5868,3.1455,70.0,Greed,,,,,,,,
2024-12-24,858.6258,3.0038,73.0,Greed,,,,,,,,
2024-12-25,856.4529,-0.2531,73.0,Greed,,,,,,,,
2024-12-26,819.5748,-4.3059,79.0,Extreme Greed,,,,,,,,
2024-12-27,812.4881,-0.8647,74.0,Greed,,,,,,,,
2024-12-28,827.6696,1.8685,72.0,Greed,,,,,,,,
2024-12-29,808.8232,-2.277,73.0,Greed,,,,,,,,
2024-12-30,806.8114,-0.2487,65.0,Greed,,,,,,,,
2024-12-31,805.8152,-0.1235,64.0,Greed,,,,,,,,
2025-01-01,825.7294,2.4713,66.0,Greed,,,,,,,,
2025-01-02,846.3651,2.4991,70.0,Greed,,,,,,,,
2025-01-03,877.2009,3.6433,74.0,Greed,,,,,,,,
2025-01-04,881.1096,0.4456,73.0,Greed,,,,,,,,
2025-01-05,878.1194,-0.3394,72.0,Greed,,,,,,,,
2025-01-06,894.9082,1.9119,76.0,Extreme Greed,,,,,,,,
2025-01-07,837.4851,-6.4166,78.0,Extreme Greed,,,,,,,,
2025-01-08,826.5283,-1.3083,70.0,Greed,,,,,,,,
2025-01-09,802.0545,-2.961,69.0,Greed,,,,,,,,
2025-01-10,821.7901,2.4606,50.0,Neutral,,,,,,,,
2025-01-11,829.2946,0.9132,69.0,Greed,,,,,,,,
2025-01-12,821.4288,-0.9485,62.0,Greed,,,,,,,,
2025-01-13,808.5912,-1.5628,61.0,Greed,,,,,,,,
2025-01-14,828.923,2.5145,63.0,Greed,,,,,,,,
2025-01-15,882.3436,6.4446,70.0,Greed,,,,,,,,
2025-01-16,877.1881,-0.5843,75.0,Greed,,,,,,,,
2025-01-17,915.434,4.3601,75.0,Greed,,,,,,,,
2025-01-18,898.4633,-1.8538,77.0,Extreme Greed,,,,,,,,
2025-01-19,853.7961,-4.9715,77.0,Extreme Greed,,,,,,,,
2025-01-20,866.2253,1.4558,76.0,Extreme Greed,,,,,,,,
2025-01-21,888.8893,2.6164,76.0,Extreme Greed,,,,,,,,
2025-01-22,872.7844,-1.8118,84.0,Extreme Greed,,,,,,,,
2025-01-23,875.5663,0.3187,75.0,Greed,,,,,,,,
2025-01-24,873.8332,-0.1979,75.0,Greed,,,,,,,,
2025-01-25,876.4045,0.2943,75.0,Greed,,,,,,,,
2025-01-26,854.52,-2.4971,73.0,Greed,,,,,,,,
2025-01-27,847.7255,-0.7951,71.0,Greed,,,,,,,,
2025-01-28,826.9122,-2.4552,72.0,Greed,,,,,,,,
2025-01-29,839.7737,1.5554,72.0,Greed,,,,,,,,
2025-01-30,865.7327,3.0912,70.0,Greed,,,,,,,,
2025-01-31,859.126,-0.7631,76.0,Extreme Greed,,,,,,,,
2025-02-01,824.6729,-4.0102,68.0,Greed,,,,,,,,
2025-02-02,767.419,-6.9426,60.0,Greed,,,,,,,,
2025-02-03,789.5093,2.8785,44.0,Fear,,,,,,,,
2025-02-04,751.9276,-4.7601,72.0,Greed,,,,,,,,
2025-02-05,743.3364,-1.1426,54.0,Neutral,,,,,,,,
2025-02-06,729.6213,-1.8451,49.0,Neutral,,,,,,,,
2025-02-07,727.8085,-0.2485,44.0,Fear,,,,,,,,
2025-02-08,735.3256,1.0328,44.0,Fear,,,,,,,,
2025-02-09,733.7539,-0.2137,46.0,Fear,,,,,,,,
2025-02-10,744.9676,1.5283,43.0,Fear,,,,,,,,
2025-02-11,740.1302,-0.6493,47.0,Neutral,,,,,,,,
2025-02-12,765.8303,3.4724,46.0,Fear,,,,,,,,
2025-02-13,754.4418,-1.4871,50.0,Neutral,,,,,,,,
2025-02-14,767.2547,1.6983,48.0,Neutral,,,,,,,,
2025-02-15,762.6326,-0.6024,50.0,Neutral,,,,,,,,
2025-02-16,752.5326,-1.3244,54.0,Neutral,,,,,,,,
2025-02-17,752.234,-0.0397,51.0,Neutral,,,,,,,,
2025-02-18,737.0533,-2.0181,47.0,Neutral,,,,,,,,
2025-02-19,750.0853,1.7681,44.0,Fear,,,,,,,,
2025-02-20,761.6125,1.5368,49.0,Neutral,,,,,,,,
2025-02-21,740.0004,-2.8377,55.0,Greed,,,,,,,,
2025-02-22,754.3937,1.945,49.0,Neutral,,,,,,,,
2025-02-23,754.1587,-0.0312,50.0,Neutral,,,,,,,,
2025-02-24,692.5709,-8.1664,49.0,Neutral,,,,,,,,
2025-02-25,688.4864,-0.5898,25.0,Extreme Fear,,,,,,,,
2025-02-26,664.5247,-3.4803,21.0,Extreme Fear,,,,,,,,
2025-02-27,664.8373,0.047,10.0,Extreme Fear,,,,,,,,
2025-02-28,660.3869,-0.6694,16.0,Extreme Fear,,,,,,,,
2025-03-01,668.4324,1.2183,20.0,Extreme Fear,,,,,,,,
2025-03-02,751.1819,12.3796,26.0,Fear,,,,,,,,
2025-03-03,662.8499,-11.7591,33.0,Fear,,,,,,,,
2025-03-04,670.7335,1.1893,15.0,Extreme Fear,,,,,,,,
2025-03-05,694.0754,3.4801,20.0,Extreme Fear,,,,,,,,
2025-03-06,688.9819,-0.7339,25.0,Extreme Fear,,,,,,,,
2025-03-07,667.9186,-3.0572,34.0,Fear,,,,,,,,
2025-03-08,665.9931,-0.2883,28.0,Fear,,,,,,,,
2025-03-09,618.0844,-7.1936,27.0,Fear,,,,,,,,
2025-03-10,588.9678,-4.7108,20.0,Extreme Fear,,,,,,,,
2025-03-11,613.5073,4.1665,24.0,Extreme Fear,,,,,,,,
2025-03-12,621.5284,1.3074,34.0,Fear,,,,,,,,
2025-03-13,608.5726,-2.0845,45.0,Fear,,,,,,,,
2025-03-14,627.9036,3.1764,27.0,Fear,,,,,,,,
2025-03-15,639.526,1.851,46.0,Fear,,,,,,,,
2025-03-16,621.7116,-2.7856,30.0,Fear,,,,,,,,
2025-03-17,635.2362,2.1754,32.0,Fear,,,,,,,,
2025-03-18,631.0603,-0.6574,34.0,Fear,,,,,,,,
2025-03-19,660.8499,4.7206,32.0,Fear,,,,,,,,
2025-03-20,642.4949,-2.7775,49.0,Neutral,,,,,,,,
2025-03-21,637.9251,-0.7113,31.0,Fear,,,,,,,,
2025-03-22,638.591,0.1044,32.0,Fear,,,,,,,,
2025-03-23,648.4664,1.5464,30.0,Fear,,,,,,,,
2025-03-24,665.2879,2.594,45.0,Fear,,,,,,,,
2025-03-25,667.885,0.3904,46.0,Fear,,,,,,,,
2025-03-26,660.0641,-1.171,47.0,Neutral,,,,,,,,
2025-03-27,663.4519,0.5133,40.0,Fear,,,,,,,,
2025-03-28,633.967,-4.4442,44.0,Fear,,,,,,,,
2025-03-29,616.3536,-2.7783,26.0,Fear,,,,,,,,
2025-03-30,612.2174,-0.6711,32.0,Fear,,,,,,,,
2025-03-31,613.3609,0.1868,34.0,Fear,,,,,,,,
2025-04-01,632.4047,3.1048,34.0,Fear,,,,,,,,
2025-04-02,604.5639,-4.4024,44.0,Fear,,,,,,,,
2025-04-03,607.6985,0.5185,25.0,Extreme Fear,,,,,,,,
2025-04-04,611.9161,0.694,28.0,Fear,,,,,,,,
2025-04-05,607.7787,-0.6761,30.0,Fear,,,,,,,,
2025-04-06,554.3016,-8.7988,34.0,Fear,,,,,,,,
2025-04-07,558.9032,0.8302,23.0,Extreme Fear,,,,,,,,
2025-04-08,538.4587,-3.658,24.0,Extreme Fear,,,,,,,,
2025-04-09,591.6443,9.8774,18.0,Extreme Fear,,,,,,,,
2025-04-10,566.1686,-4.3059,39.0,Fear,,,,,,,,
2025-04-11,585.0647,3.3375,25.0,Extreme Fear,,,,,,,,
2025-04-12,608.047,3.9282,43.0,Fear,,,,,,,,
2025-04-13,593.3095,-2.4237,45.0,Fear,,,,,,,,
2025-04-14,596.4309,0.5261,31.0,Fear,,,,,,,,
2025-04-15,585.8405,-1.7756,38.0,Fear,,,,,,,,
2025-04-16,586.5308,0.1178,29.0,Fear,,,,,,,,
2025-04-17,591.9769,0.9285,30.0,Fear,,,,,,,,
2025-04-18,592.2818,0.0515,33.0,Fear,,,,,,,,
2025-04-19,599.2999,1.1849,32.0,Fear,,,,,,,,
2025-04-20,596.5253,-0.463,37.0,Fear,,,,,,,,
2025-04-21,602.6896,1.0334,39.0,Fear,,,,,,,,
2025-04-22,649.5598,7.7768,47.0,Neutral,,,,,,,,
2025-04-23,656.6844,1.0968,72.0,Greed,,,,,,,,
2025-04-24,659.3468,0.4054,63.0,Greed,,,,,,,,
2025-04-25,663.116,0.5717,60.0,Greed,,,,,,,,
2025-04-26,666.9632,0.5802,65.0,Greed,,,,,,,,
2025-04-27,658.5361,-1.2635,61.0,Greed,,,,,,,,
2025-04-28,664.9854,0.9793,54.0,Neutral,,,,,,,,
2025-04-29,657.9964,-1.051,60.0,Greed,,,,,,,,
2025-04-30,654.4364,-0.541,56.0,Greed,,,,,,,,
2025-05-01,666.5962,1.8581,53.0,Neutral,,,,,,,,
2025-05-02,667.2468,0.0976,67.0,Greed,,,,,,,,
2025-05-03,658.9851,-1.2382,65.0,Greed,,,,,,,,
2025-05-04,648.3856,-1.6085,64.0,Greed,,,,,,,,
2025-05-05,649.6601,0.1966,52.0,Neutral,,,,,,,,
2025-05-06,656.361,1.0314,59.0,Greed,,,,,,,,
2025-05-07,655.6804,-0.1037,67.0,Greed,,,,,,,,
2025-05-08,728.3448,11.0823,65.0,Greed,,,,,,,,
2025-05-09,746.4104,2.4804,73.0,Greed,,,,,,,,
2025-05-10,789.5626,5.7813,70.0,Greed,,,,,,,,
2025-05-11,770.3964,-2.4274,70.0,Greed,,,,,,,,
2025-05-12,771.3445,0.1231,70.0,Greed,,,,,,,,
2025-05-13,792.1581,2.6984,70.0,Greed,,,,,,,,
2025-05-14,776.9807,-1.916,73.0,Greed,,,,,,,,
2025-05-15,759.764,-2.2158,70.0,Greed,,,,,,,,
2025-05-16,757.0204,-0.3611,71.0,Greed,,,,,,,,
2025-05-17,745.7861,-1.484,74.0,Greed,,,,,,,,
2025-05-18,766.2216,2.7401,74.0,Greed,,,,,,,,
2025-05-19,758.8037,-0.9681,74.0,Greed,,,,,,,,
2025-05-20,762.479,0.4844,71.0,Greed,,,,,,,,
2025-05-21,777.6269,1.9867,70.0,Greed,,,,,,,,
2025-05-22,799.4754,2.8096,72.0,Greed,,,,,,,,
2025-05-23,760.8903,-4.8263,78.0,Extreme Greed,,,,,,,,
2025-05-24,764.5396,0.4796,66.0,Greed,,,,,,,,
2025-05-25,769.4042,0.6363,74.0,Greed,,,,,,,,
2025-05-26,769.9925,0.0765,73.0,Greed,,,,,,,,
2025-05-27,778.2016,1.0661,74.0,Greed,,,,,,,,
2025-05-28,777.3826,-0.1052,71.0,Greed,,,,,,,,
2025-05-29,762.1167,-1.9638,74.0,Greed,,,,,,,,
2025-05-30,733.7326,-3.7244,60.0,Greed,,,,,,,,
2025-05-31,736.9195,0.4343,50.0,Neutral,,,,,,,,
2025-06-01,741.5786,0.6322,56.0,Greed,,,,,,,,
2025-06-02,748.6442,0.9528,64.0,Greed,,,,,,,,
2025-06-03,746.8655,-0.2376,64.0,Greed,,,,,,,,
2025-06-04,740.8386,-0.807,62.0,Greed,,,,,,,,
2025-06-05,707.2613,-4.5323,57.0,Greed,,,,,,,,
2025-06-06,725.383,2.5622,45.0,Fear,,,,,,,,
2025-06-07,738.901,1.8636,52.0,Neutral,,,,,,,,
2025-06-08,738.7287,-0.0233,62.0,Greed,,,,,,,,
2025-06-09,771.9903,4.5025,62.0,Greed,,,,,,,,
2025-06-10,789.5623,2.2762,71.0,Greed,,,,,,,,
2025-06-11,775.6505,-1.762,72.0,Greed,,,,,,,,
2025-06-12,748.0307,-3.5609,71.0,Greed,,,,,,,,
2025-06-13,739.6515,-1.1202,61.0,Greed,,,,,,,,
2025-06-14,729.5365,-1.3675,63.0,Greed,,,,,,,,
2025-06-15,734.1572,0.6334,60.0,Greed,,,,,,,,
2025-06-16,738.4952,0.5909,61.0,Greed,,,,,,,,
2025-06-17,725.3637,-1.7781,68.0,Greed,,,,,,,,
2025-06-18,725.6192,0.0352,52.0,Neutral,,,,,,,,
2025-06-19,726.3534,0.1012,57.0,Greed,,,,,,,,
2025-06-20,706.2402,-2.7691,54.0,Neutral,,,,,,,,
2025-06-21,687.7594,-2.6168,49.0,Neutral,,,,,,,,
2025-06-22,673.1012,-2.1313,42.0,Fear,,,,,,,,
2025-06-23,717.2143,6.5537,47.0,Neutral,,,,,,,,
2025-06-24,721.8743,0.6497,65.0,Greed,,,,,,,,
2025-06-25,719.6754,-0.3046,66.0,Greed,,,,,,,,
2025-06-26,711.0031,-1.205,74.0,Greed,,,,,,,,
2025-06-27,716.5314,0.7775,65.0,Greed,,,,,,,,
2025-06-28,723.7392,1.0059,65.0,Greed,,,,,,,,
2025-06-29,736.2417,1.7275,68.0,Greed,,,,,,,,
2025-06-30,728.1353,-1.1011,66.0,Greed,,,,,,,,
2025-07-01,709.959,-2.4963,64.0,Greed,,,,,,,,
2025-07-02,742.4019,4.5697,63.0,Greed,,,,,,,,
2025-07-03,748.0496,0.7607,73.0,Greed,,,,,,,,
2025-07-04,728.4457,-2.6207,73.0,Greed,,,,,,,,
2025-07-05,731.3251,0.3953,67.0,Greed,,,,,,,,
2025-07-06,744.4973,1.8011,66.0,Greed,,,,,,,,
2025-07-07,738.2912,-0.8336,73.0,Greed,,,,,,,,
2025-07-08,749.3206,1.4939,65.0,Greed,,,,,,,,
2025-07-09,776.4853,3.6252,66.0,Greed,,,,,,,,
2025-07-10,815.5006,5.0246,71.0,Greed,,,,,,,,
2025-07-11,828.8372,1.6354,71.0,Greed,,,,,,,,
2025-07-12,827.3858,-0.1751,79.0,Extreme Greed,,,,,,,,
2025-07-13,846.1316,2.2657,74.0,Greed,,,,,,,,
2025-07-14,854.661,1.008,74.0,Greed,,,,,,,,
2025-07-15,862.1732,0.879,73.0,Greed,,,,,,,,
2025-07-16,884.1068,2.544,70.0,Greed,,,,,,,,
2025-07-17,910.7031,3.0083,74.0,Greed,,,,,,,,
2025-07-18,913.507,0.3079,73.0,Greed,,,,,,,,
2025-07-19,920.0354,0.7147,74.0,Greed,,,,,,,,
2025-07-20,939.7166,2.1392,72.0,Greed,,,,,,,,
2025-07-21,945.8674,0.6545,71.0,Greed,,,,,,,,
2025-07-22,953.6815,0.8261,72.0,Greed,,,,,,,,
2025-07-23,916.6554,-3.8824,74.0,Greed,,,,,,,,
2025-07-24,914.7456,-0.2083,71.0,Greed,,,,,,,,
2025-07-25,923.8277,0.9929,70.0,Greed,,,,,,,,
2025-07-26,931.3726,0.8167,72.0,Greed,,,,,,,,
2025-07-27,954.2869,2.4603,73.0,Greed,,,,,,,,
2025-07-28,926.5835,-2.903,75.0,Greed,,,,,,,,
2025-07-29,925.3498,-0.1331,73.0,Greed,,,,,,,,
2025-07-30,920.1292,-0.5642,74.0,Greed,,,,,,,,
2025-07-31,898.7578,-2.3227,72.0,Greed,,,,,,,,
2025-08-01,870.9117,-3.0983,65.0,Greed,,,,,,,,
2025-08-02,852.5783,-2.1051,55.0,Greed,,,,,,,,
2025-08-03,875.5847,2.6985,53.0,Neutral,,,,,,,,
2025-08-04,903.5321,3.1919,64.0,Greed,,,,,,,,
2025-08-05,881.1074,-2.4819,60.0,Greed,,,,,,,,
2025-08-06,893.683,1.4272,54.0,Neutral,,,,,,,,
2025-08-07,933.7578,4.4842,62.0,Greed,,,,,,,,
2025-08-08,942.1533,0.8991,74.0,Greed,,,,,,,,
2025-08-09,960.3883,1.9355,67.0,Greed,,,,,,,,
2025-08-10,965.0015,0.4803,69.0,Greed,,,,,,,,
2025-08-11,952.2904,-1.3172,70.0,Greed,,,,,,,,
2025-08-12,996.0132,4.5913,68.0,Greed,,,,,,,,
2025-08-13,1021.609,2.5698,73.0,Greed,,,,,,,,
2025-08-14,978.4972,-4.22,75.0,Greed,,,,,,,,
2025-08-15,968.8417,-0.9868,60.0,Greed,,,,,,,,
2025-08-16,972.7663,0.4051,56.0,Greed,,,,,,,,
2025-08-17,981.5066,0.8985,64.0,Greed,,,,,,,,
2025-08-18,960.1568,-2.1752,60.0,Greed,,,,,,,,
2025-08-19,919.5337,-4.2309,56.0,Greed,,,,,,,,
2025-08-20,954.2291,3.7732,44.0,Fear,,,,,,,,
2025-08-21,931.9043,-2.3396,50.0,Neutral,,,,,,,,
2025-08-22,1003.9013,7.7258,50.0,Neutral,,,,,,,,
2025-08-23,994.4914,-0.9373,60.0,Greed,,,,,,,,
2025-08-24,984.3598,-1.0188,53.0,Neutral,,,,,,,,
2025-08-25,928.5297,-5.6717,47.0,Neutral,,,,,,,,
2025-08-26,957.2292,3.0909,48.0,Neutral,,,,,,,,
2025-08-27,946.1622,-1.1561,51.0,Neutral,,,,,,,,
2025-08-28,958.7945,1.3351,48.0,Neutral,,,,,,,,
2025-08-29,924.0929,-3.6193,50.0,Neutral,,,,,,,,
2025-08-30,927.2444,0.341,39.0,Fear,,,,,,,,
2025-08-31,922.1274,-0.5519,48.0,Neutral,,,,,,,,
2025-09-01,916.3965,-0.6215,46.0,Fear,,,,,,,,
2025-09-02,934.1934,1.9421,49.0,Neutral,,,,,,,,
2025-09-03,943.9198,1.0412,55.0,Greed,,,,,,,,
2025-09-04,924.2542,-2.0834,51.0,Neutral,,,,,,,,
2025-09-05,929.0304,0.5168,48.0,Neutral,,,,,,,,
2025-09-06,923.3569,-0.6107,48.0,Neutral,,,,,,,,
2025-09-07,936.019,1.3713,44.0,Fear,,,,,,,,
2025-09-08,948.0384,1.2841,51.0,Neutral,,,,,,,,
2025-09-09,947.2758,-0.0804,48.0,Neutral,,,,,,,,
2025-09-10,965.41,1.9144,49.0,Neutral,,,,,,,,
2025-09-11,981.7218,1.6896,54.0,Neutral,,,,,,,,
2025-09-12,1005.6912,2.4416,57.0,Greed,,,,,,,,
2025-09-13,1007.6873,0.1985,52.0,Neutral,,,,,,,,
2025-09-14,993.5655,-1.4014,55.0,Greed,,,,,,,,
2025-09-15,980.8606,-1.2787,53.0,Neutral,,,,,,,,
2025-09-16,988.7131,0.8006,52.0,Neutral,,,,,,,,
2025-09-17,1002.8141,1.4262,53.0,Neutral,,,,,,,,
2025-09-18,1010.3553,0.752,52.0,Neutral,,,,,,,,
2025-09-19,988.648,-2.1485,53.0,Neutral,,,,,,,,
2025-09-20,992.0682,0.3459,48.0,Neutral,,,,,,,,
2025-09-21,985.6162,-0.6504,49.0,Neutral,,,,,,,,
2025-09-22,945.9844,-4.021,45.0,Fear,,,,,,,,
